Date,Customer,Account number,Account name,Account status,Campaign name,Campaign status,Ad group ID,Ad group,Ad group status,Ad ID,Ad description,Ad distribution,Ad status,Ad title,Ad type,Tracking Template,Custom Parameters,Final Mobile URL,Final URL,Top vs. other,Display URL,Final App URL,Destination URL,Device type,Device OS,Delivered match type,BidMatchType,Language,Network,Currency code,Impressions,Clicks,Spend,Avg. position,Conversions,Assists
1/11/2026,43235,X00086N2,atlanta-ATT,Active,Brand,Active,[2709719085],att,Active,[6772783697],We're connecting the world like never before. Apply today!,Search,Active,Jobs and Careers at AT&T,Text ad,,,,,Bing and Yahoo! search - Top,att.jobs,,https://ad.doubleclick.net/ddm/clk/300454669;127096098;o?https://connect.att.jobs,Tablet,iOS,Exact,Exact,English,Bing and Yahoo! search,USD,1,0,0,1,0,0
1/11/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - Dentistry/Doctor,Active,[1223756464181231],Career Change - Dentistry,Active,[76484784115966],Realize your future in dentistry. Postbac Premed at Columbia.,Search,Active,Dentistry at Columbia,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Bing and Yahoo! search - Top,www.gs.columbia.edu,,,Tablet,iOS,Exact,Phrase,English,Bing and Yahoo! search,USD,2,0,0,2.5,0,0
1/11/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - Occupational/Physical Therapist - SN,Active,[1218258906033354],Career Change - Physical Therapist,Active,[76141186733037],Realize your future in physical therapy. Postbac Premed at Columbia,Search,Active,Physical Therapy Program,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Bing and Yahoo! search - Top,www.gs.columbia.edu,,,Tablet,iOS,Exact,Phrase,English,Bing and Yahoo! search,USD,22,1,0.81,2.77,0,0
1/11/2026,11291897,B010RWQ5,Chicago-HCR-ManorCare,Active,Brand,Active,[4373720999],HCR ManorCare Jobs,Active,[10984285486],Join a Company Offering Real Growth and Advancement. Learn More!,Search,Active,HCR ManorCare Jobs,Text ad,,,,https://jobs.hcr-manorcare.com?utm_source=bing.com&utm_campaign=2017_hcr_fixed_media&utm_medium=search_engine&utm_content=brand&ss=paid,Bing and Yahoo! search - Top,jobs.hcr-manorcare.com,,,Tablet,iOS,Exact,Broad,English,Bing and Yahoo! search,USD,1,0,0,1,0,0
1/11/2026,43235,X00086N2,atlanta-ATT,Active,Brand,Active,[2709719083],AT&T,Active,[6772783691],Together we can do great things. Explore the possibilities.,Search,Active,Jobs and Careers at AT&T,Text ad,,,,,Bing and Yahoo! search - Top,att.jobs,,https://ad.doubleclick.net/ddm/clk/300454669;127096098;o?https://connect.att.jobs,Tablet,Android,Exact,Exact,English,Bing and Yahoo! search,USD,1,0,0,1,0,0
1/11/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - Medical/EMT/Paramedic,Active,[1209462813024242],Career Change - EMT,Active,[75591430919780],Realize your future in emergency medicine. Columbia Postbac Premed,Search,Active,EMT Program at Columbia,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Bing and Yahoo! search - Top,www.gs.columbia.edu,,,Tablet,Android,Exact,Phrase,English,Bing and Yahoo! search,USD,1,0,0,1,0,0
1/11/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - Occupational/Physical Therapist - Content,Active,[1220457929291868],Career Change - Physical Therapist - Content,Active,[76278625683346],Realize your future in physical therapy. Postbac Premed at Columbia,Search,Active,Physical Therapy Program,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Bing and Yahoo! search - Top,www.gs.columbia.edu,,,Tablet,Android,Exact,Phrase,English,Bing and Yahoo! search,USD,1,0,0,1,0,0
1/11/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - Occupational/Physical Therapist - SN,Active,[1218258906033354],Career Change - Physical Therapist,Active,[76141186733037],Realize your future in physical therapy. Postbac Premed at Columbia,Search,Active,Physical Therapy Program,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Bing and Yahoo! search - Top,www.gs.columbia.edu,,,Tablet,Android,Exact,Phrase,English,Bing and Yahoo! search,USD,1,0,0,4,0,0
1/11/2026,43235,X00086N2,atlanta-ATT,Active,Brand,Active,[2709719083],AT&T,Active,[6772783691],Together we can do great things. Explore the possibilities.,Search,Active,Jobs and Careers at AT&T,Text ad,,,,,Bing and Yahoo! search - Other,att.jobs,,https://ad.doubleclick.net/ddm/clk/300454669;127096098;o?https://connect.att.jobs,Computer,Unknown,Exact,Exact,English,Bing and Yahoo! search,USD,2,0,0,3,0,0
1/11/2026,43235,X00086N2,atlanta-ATT,Active,Brand,Active,[2709719085],att,Active,[6772783697],We're connecting the world like never before. Apply today!,Search,Active,Jobs and Careers at AT&T,Text ad,,,,,Bing and Yahoo! search - Other,att.jobs,,https://ad.doubleclick.net/ddm/clk/300454669;127096098;o?https://connect.att.jobs,Computer,Unknown,Exact,Exact,English,Bing and Yahoo! search,USD,1,0,0,5,0,0
1/11/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - Occupational/Physical Therapist - SN,Active,[1218258906033354],Career Change - Physical Therapist,Active,[76141186733037],Realize your future in physical therapy. Postbac Premed at Columbia,Search,Active,Physical Therapy Program,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Bing and Yahoo! search - Other,www.gs.columbia.edu,,,Computer,Unknown,Exact,Phrase,English,Bing and Yahoo! search,USD,22,0,0,4.95,0,0
1/11/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - Pharmacist/Physician Assistant,Active,[1208363301403297],Career Change - Pharmacist,Active,[75522711451818],Pursue a future as a pharmacist. Columbia Postbac Premed Program.,Search,Active,Time For A Career Change?,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Bing and Yahoo! search - Other,www.gs.columbia.edu,,,Computer,Unknown,Exact,Phrase,English,Bing and Yahoo! search,USD,1,0,0,8,0,0
1/11/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,PreMed,Active,[1222656952710366],PreMed - General,Active,[76416064653060],Realize your future in medicine. Postbac Premed at Columbia.,Search,Active,Considering Med School?,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Bing and Yahoo! search - Other,www.gs.columbia.edu,,,Computer,Unknown,Exact,Phrase,English,Bing and Yahoo! search,USD,5,0,0,4.8,0,0
1/11/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,PreMed,Active,[1223756464181247],PreMed - Public Health,Active,[76484784115968],Pursue a future in public health w/ Columbia Postbac Premed Program.,Search,Active,Public Health Degree,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Bing and Yahoo! search - Other,www.gs.columbia.edu,,,Computer,Unknown,Exact,Phrase,English,Bing and Yahoo! search,USD,1,0,0,5,0,0
1/11/2026,43235,X00086N2,atlanta-ATT,Active,Retail,Active,[2709719154],retail,Active,[6772783659],Not your average retail gig. Find out why today!,Search,Active,Retail Jobs at AT&T,Text ad,,,,,Bing and Yahoo! search - Other,att.jobs/careers/retail,,https://ad.doubleclick.net/ddm/clk/300162564;127096714;z?https://connect.att.jobs/careers/retail-jobs,Computer,Unknown,Exact,Broad,English,Bing and Yahoo! search,USD,1,0,0,6,0,0
1/11/2026,11291897,B010RWQ5,Chicago-HCR-ManorCare,Active,Nursing,Active,[4373721005],Nurse Jobs,Active,[10984285498],"A Rewarding Career Offering Stability, Growth, & Advancement.",Search,Active,Nurse Jobs,Text ad,,,,https://jobs.hcr-manorcare.com?ss=paid,Bing and Yahoo! search - Other,jobs.hcr-manorcare.com,,,Computer,Unknown,Exact,Broad,English,Bing and Yahoo! search,USD,1,0,0,5,0,0
1/11/2026,43235,X00086N2,atlanta-ATT,Active,Brand,Active,[2709719083],AT&T,Active,[6772783690],We're connecting the world like never before. Apply today!,Search,Active,Jobs and Careers at AT&T,Text ad,,,,,Bing and Yahoo! search - Other,att.jobs,,https://ad.doubleclick.net/ddm/clk/300454669;127096098;o?https://connect.att.jobs,Computer,Windows,Exact,Exact,English,Bing and Yahoo! search,USD,6,0,0,1,0,0
1/11/2026,43235,X00086N2,atlanta-ATT,Active,Brand,Active,[2709719083],AT&T,Active,[6772783691],Together we can do great things. Explore the possibilities.,Search,Active,Jobs and Careers at AT&T,Text ad,,,,,Bing and Yahoo! search - Other,att.jobs,,https://ad.doubleclick.net/ddm/clk/300454669;127096098;o?https://connect.att.jobs,Computer,Windows,Exact,Exact,English,Bing and Yahoo! search,USD,14,0,0,1.64,0,0
1/11/2026,43235,X00086N2,atlanta-ATT,Active,Brand,Active,[2709719085],att,Active,[6772783695],Together we can do great things. Explore the possibilities.,Search,Active,Jobs and Careers at AT&T,Text ad,,,,,Bing and Yahoo! search - Other,att.jobs,,https://ad.doubleclick.net/ddm/clk/300454669;127096098;o?https://connect.att.jobs,Computer,Windows,Exact,Exact,English,Bing and Yahoo! search,USD,7,0,0,1.86,0,0
1/11/2026,43235,X00086N2,atlanta-ATT,Active,Brand,Active,[2709719085],att,Active,[6772783697],We're connecting the world like never before. Apply today!,Search,Active,Jobs and Careers at AT&T,Text ad,,,,,Bing and Yahoo! search - Other,att.jobs,,https://ad.doubleclick.net/ddm/clk/300454669;127096098;o?https://connect.att.jobs,Computer,Windows,Exact,Exact,English,Bing and Yahoo! search,USD,4,0,0,2.5,0,0
1/11/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - Dentistry/Doctor,Active,[1223756464181231],Career Change - Dentistry,Active,[76484784115966],Realize your future in dentistry. Postbac Premed at Columbia.,Search,Active,Dentistry at Columbia,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Bing and Yahoo! search - Other,www.gs.columbia.edu,,,Computer,Windows,Exact,Phrase,English,Bing and Yahoo! search,USD,1,0,0,2,0,0
1/11/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - General,Active,[1210562324652035],Career Change - General2,Active,[75660150398447],Realize your future in medicine. Postbac Premed at Columbia.,Search,Active,Looking For A New Career?,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Bing and Yahoo! search - Other,www.gs.columbia.edu,,,Computer,Windows,Exact,Phrase,English,Bing and Yahoo! search,USD,2,0,0,2.5,0,0
1/11/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - General,Active,[1210562324652035],Career Change - General2,Active,[75660150398448],Pursue a future in medicine with Columbia Postbac Premed Program.,Search,Active,Time For A Career Change?,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Bing and Yahoo! search - Other,www.gs.columbia.edu,,,Computer,Windows,Exact,Phrase,English,Bing and Yahoo! search,USD,5,0,0,2,0,0
1/11/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - Medical/EMT/Paramedic,Active,[1209462813024242],Career Change - EMT,Active,[75591430919780],Realize your future in emergency medicine. Columbia Postbac Premed,Search,Active,EMT Program at Columbia,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Bing and Yahoo! search - Other,www.gs.columbia.edu,,,Computer,Windows,Exact,Phrase,English,Bing and Yahoo! search,USD,1,0,0,5,0,0
1/11/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - Occupational/Physical Therapist - SN,Active,[1217159394414521],Career Change - Occupational Therapist,Active,[76072467259269],Realize your future in occupational therapy. Postbac Premed at Columbia,Search,Active,Occup. Therapy Program,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Bing and Yahoo! search - Other,www.gs.columbia.edu,,,Computer,Windows,Exact,Phrase,English,Bing and Yahoo! search,USD,3,0,0,4.67,0,0
1/11/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - Occupational/Physical Therapist - SN,Active,[1218258906033354],Career Change - Physical Therapist,Active,[76141186733037],Realize your future in physical therapy. Postbac Premed at Columbia,Search,Active,Physical Therapy Program,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Bing and Yahoo! search - Other,www.gs.columbia.edu,,,Computer,Windows,Exact,Phrase,English,Bing and Yahoo! search,USD,156,0,0,4.96,0,0
1/11/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - Pharmacist/Physician Assistant,Active,[1208363301403297],Career Change - Pharmacist,Active,[75522711451817],Realize your Future in Pharmacy? Postbac Premed at Columbia,Search,Active,Pharmacy Program,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Bing and Yahoo! search - Other,www.gs.columbia.edu,,,Computer,Windows,Exact,Phrase,English,Bing and Yahoo! search,USD,10,0,0,6.7,0,0
1/11/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - Pharmacist/Physician Assistant,Active,[1208363301403297],Career Change - Pharmacist,Active,[75522711451818],Pursue a future as a pharmacist. Columbia Postbac Premed Program.,Search,Active,Time For A Career Change?,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Bing and Yahoo! search - Other,www.gs.columbia.edu,,,Computer,Windows,Exact,Phrase,English,Bing and Yahoo! search,USD,1,0,0,6,0,0
1/11/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - Pharmacist/Physician Assistant - Content,Active,[1218258906033370],Career Change - Pharmacist - Content,Active,[76141186733040],Realize your Future in Pharmacy? Postbac Premed at Columbia,Search,Active,Pharmacy Program,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Bing and Yahoo! search - Other,www.gs.columbia.edu,,,Computer,Windows,Exact,Phrase,English,Bing and Yahoo! search,USD,2,0,0,3.5,0,0
1/11/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - Veterinarian,Active,[1216059882782056],Career Change - Veterinarian,Active,[76003747777036],Realize your future in Veterinary Medicine. Postbac Premed @ Columbia,Search,Active,Veterinarian Programs,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Bing and Yahoo! search - Other,www.gs.columbia.edu,,,Computer,Windows,Exact,Phrase,English,Bing and Yahoo! search,USD,6,0,0,5,0,0
1/11/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - Veterinarian - Content,Active,[1223756464181295],Career Change - Veterinarian - Content,Active,[76484784115979],Realize your future in Veterinary Medicine. Postbac Premed @ Columbia,Search,Active,Veterinarian Programs,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Bing and Yahoo! search - Other,www.gs.columbia.edu,,,Computer,Windows,Exact,Phrase,English,Bing and Yahoo! search,USD,1,0,0,7,0,0
1/11/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,PreMed,Active,[1221557440922157],PreMed - Dentistry,Active,[76347345168704],Realize your future in dentistry. Postbac Premed at Columbia.,Search,Active,{KeyWord: Dental School},Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Bing and Yahoo! search - Other,www.gs.columbia.edu,,,Computer,Windows,Exact,Phrase,English,Bing and Yahoo! search,USD,1,0,0,3,0,0
1/11/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,PreMed,Active,[1222656952710366],PreMed - General,Active,[76416064653060],Realize your future in medicine. Postbac Premed at Columbia.,Search,Active,Considering Med School?,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Bing and Yahoo! search - Other,www.gs.columbia.edu,,,Computer,Windows,Exact,Phrase,English,Bing and Yahoo! search,USD,9,0,0,5.78,0,0
1/11/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,PreMed,Active,[1222656952710366],PreMed - General,Active,[76416064653063],Realize your future in medicine. Postbac Premed at Columbia.,Search,Active,Looking For A New Career?,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Bing and Yahoo! search - Other,www.gs.columbia.edu,,,Computer,Windows,Exact,Phrase,English,Bing and Yahoo! search,USD,2,0,0,6.5,0,0
1/11/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,PreMed,Active,[1223756464181247],PreMed - Public Health,Active,[76484784115968],Pursue a future in public health w/ Columbia Postbac Premed Program.,Search,Active,Public Health Degree,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Bing and Yahoo! search - Other,www.gs.columbia.edu,,,Computer,Windows,Exact,Phrase,English,Bing and Yahoo! search,USD,9,0,0,4.56,0,0
1/11/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,PreMed,Active,[1223756464181247],PreMed - Public Health,Active,[76484784115970],Realize your future in Public Health -Postbac Premed at Columbia.,Search,Active,Public Health School?,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Bing and Yahoo! search - Other,www.gs.columbia.edu,,,Computer,Windows,Exact,Phrase,English,Bing and Yahoo! search,USD,7,0,0,2.29,0,0
1/11/2026,43235,X00086N2,atlanta-ATT,Active,Retail,Active,[2709719154],retail,Active,[6772783659],Not your average retail gig. Find out why today!,Search,Active,Retail Jobs at AT&T,Text ad,,,,,Bing and Yahoo! search - Other,att.jobs/careers/retail,,https://ad.doubleclick.net/ddm/clk/300162564;127096714;z?https://connect.att.jobs/careers/retail-jobs,Computer,Windows,Exact,Broad,English,Bing and Yahoo! search,USD,3,0,0,7.67,0,0
1/11/2026,43235,X00086N2,atlanta-ATT,Active,Retail,Active,[2709719154],retail,Active,[6772783661],How about an upgrade? Launch your new career with AT&T today!,Search,Active,Retail Jobs at AT&T,Text ad,,,,,Bing and Yahoo! search - Other,att.jobs/careers/retail,,https://ad.doubleclick.net/ddm/clk/300162564;127096714;z?https://connect.att.jobs/careers/retail-jobs,Computer,Windows,Exact,Broad,English,Bing and Yahoo! search,USD,2,0,0,6,0,0
1/11/2026,11291897,B010RWQ5,Chicago-HCR-ManorCare,Active,Nurse Practitioner,Active,[4373721002],Nurse Practitioner Jobs,Active,[10984285491],Join a Company Offering Real Growth and Advancement. Learn More!,Search,Active,Nurse Practitioner Jobs,Text ad,,,,https://jobs.hcr-manorcare.com?ss=paid,Bing and Yahoo! search - Other,jobs.hcr-manorcare.com,,,Computer,Windows,Exact,Broad,English,Bing and Yahoo! search,USD,3,0,0,5.67,0,0
1/11/2026,11291897,B010RWQ5,Chicago-HCR-ManorCare,Active,Nursing,Active,[4373721005],Nurse Jobs,Active,[10984285498],"A Rewarding Career Offering Stability, Growth, & Advancement.",Search,Active,Nurse Jobs,Text ad,,,,https://jobs.hcr-manorcare.com?ss=paid,Bing and Yahoo! search - Other,jobs.hcr-manorcare.com,,,Computer,Windows,Exact,Broad,English,Bing and Yahoo! search,USD,7,0,0,6.86,0,0
1/11/2026,11291897,B010RWQ5,Chicago-HCR-ManorCare,Active,Occupational Therapy,Active,[4373721027],Occupational Therapist Careers,Active,[10984285542],Become a Part of the Highest Quality Healthcare Services.,Search,Active,Occupational Therapy Jobs,Text ad,,,,https://jobs.hcr-manorcare.com?ss=paid,Bing and Yahoo! search - Other,jobs.hcr-manorcare.com,,,Computer,Windows,Exact,Broad,English,Bing and Yahoo! search,USD,1,0,0,2,0,0
